Shmem,1024,0.098152,0.096790,0.106206
Shmem,32,0.098305,0.096707,0.107581
Shmem,64,0.095987,0.094592,0.102944
Shmem,128,0.095863,0.094607,0.102689
Shmem,256,0.096123,0.094963,0.103075
Shmem,512,0.096305,0.094960,0.103474
Shmem,1024,0.096489,0.095221,0.104089
Shmem,32,0.101201,0.100173,0.107638
Shmem,64,0.099595,0.098595,0.107596
Shmem,128,0.099666,0.098509,0.107710
Shmem,256,0.097726,0.095991,0.107146
Shmem,512,0.096173,0.094510,0.105447
Shmem,1024,0.095486,0.094135,0.103472
Shmem,32,0.100919,0.099734,0.107617
Shmem,64,0.099279,0.098174,0.107163
Shmem,128,0.097776,0.095921,0.107238
Shmem,256,0.096375,0.094957,0.104406
Shmem,512,0.094964,0.093517,0.103352
Shmem,1024,0.094946,0.093690,0.102139
Shmem,32,0.101564,0.100327,0.107966
Shmem,64,0.097979,0.096289,0.107914
Shmem,128,0.097276,0.095943,0.104229
Shmem,256,0.096307,0.094700,0.104524
Shmem,512,0.095894,0.094583,0.102762
Shmem,1024,0.095596,0.094270,0.103582
Naive,32,0.114584,0.104195,0.163905
Naive,64,0.106787,0.096793,0.170736
Naive,128,0.102002,0.096809,0.129947
Naive,256,0.107056,0.097393,0.180073
Naive,512,0.103921,0.096474,0.149667
Naive,1024,0.108488,0.097053,0.187041
Transpose,32,0.098605,0.097414,0.106035
Transpose,64,0.096967,0.095354,0.105578
Transpose,128,0.096151,0.094264,0.105291
Transpose,256,0.095980,0.094502,0.104707
Transpose,512,0.095851,0.094393,0.104421
Transpose,1024,0.097870,0.096961,0.104012
Shmem,32,0.098367,0.097166,0.104139
Shmem,64,0.096923,0.095563,0.103382
Shmem,128,0.096636,0.095347,0.103068
Shmem,256,0.096448,0.095289,0.103152
Shmem,512,0.096770,0.095499,0.103948
Shmem,1024,0.096597,0.095226,0.103756
Naive,32,0.114453,0.103958,0.180943
Naive,64,0.108019,0.096596,0.186075
Naive,128,0.106033,0.096535,0.172150
Naive,256,0.103499,0.096204,0.148007
Naive,512,0.104658,0.096858,0.157564
Naive,1024,0.105145,0.096665,0.161406
Transpose,32,0.097883,0.096766,0.105234
Transpose,64,0.096195,0.094975,0.105052
Transpose,128,0.096304,0.094988,0.105001
Transpose,256,0.096953,0.095492,0.105503
Transpose,512,0.097109,0.095351,0.105899
Transpose,1024,0.101641,0.100606,0.108631
Shmem,32,0.099126,0.097139,0.105773
Shmem,64,0.097530,0.096611,0.099617
Shmem,128,0.097542,0.097090,0.098958
Shmem,256,0.097453,0.096464,0.099490
Shmem,512,0.097759,0.096638,0.100841
Shmem,1024,0.097992,0.096876,0.101108
Naive,32,0.113905,0.103065,0.193361
Naive,64,0.109278,0.098105,0.188319
Naive,128,0.109947,0.098419,0.188469
Naive,256,0.108753,0.097726,0.189167
Naive,512,0.106245,0.096304,0.171877
Naive,1024,0.109772,0.097829,0.182569
Transpose,32,0.100130,0.098580,0.109307
Transpose,64,0.098793,0.096777,0.108363
Transpose,128,0.097536,0.095668,0.107877
Transpose,256,0.097676,0.095789,0.107362
Transpose,512,0.095962,0.093699,0.106139
Transpose,1024,0.098469,0.096956,0.105101
Shmem,32,0.085223,0.084252,0.091113
Shmem,64,0.082419,0.080602,0.091491
Shmem,128,0.082742,0.081499,0.089076
Shmem,256,0.081825,0.080547,0.088562
Shmem,512,0.082112,0.080752,0.088614
Shmem,1024,0.081977,0.080649,0.089207
Naive,32,0.112734,0.100561,0.148662
Naive,64,0.110395,0.098601,0.188826
Naive,128,0.110216,0.098818,0.188432
Naive,256,0.110893,0.099364,0.158688
Naive,512,0.110976,0.099437,0.187433
Naive,1024,0.108262,0.098031,0.181896
Transpose,32,0.099173,0.097729,0.106474
Transpose,64,0.097853,0.096236,0.107512
Transpose,128,0.096592,0.094907,0.106300
Transpose,256,0.096398,0.095214,0.105281
Transpose,512,0.096336,0.094938,0.104896
Transpose,1024,0.098966,0.097722,0.105125
Shmem,32,0.086155,0.085090,0.092587
Shmem,64,0.087383,0.086229,0.095627
Shmem,128,0.086214,0.084571,0.094872
Shmem,256,0.086137,0.084853,0.093389
Shmem,512,0.085802,0.084276,0.094098
Shmem,1024,0.085242,0.083708,0.095147
Naive,32,0.109602,0.098738,0.185145
Naive,64,0.107587,0.096965,0.187752
Naive,128,0.107483,0.096689,0.187338
Naive,256,0.099307,0.096729,0.109140
Naive,512,0.097193,0.094645,0.109149
Naive,1024,0.099851,0.094467,0.132529
Transpose,32,0.091261,0.089691,0.098905
Transpose,64,0.089369,0.087949,0.097291
Transpose,128,0.094137,0.092601,0.103958
Transpose,256,0.092043,0.089843,0.104508
Transpose,512,0.091448,0.089588,0.100270
Transpose,1024,0.093438,0.092124,0.099412
Shmem,32,0.085928,0.084732,0.092026
Shmem,64,0.083333,0.082080,0.090776
Shmem,128,0.082054,0.080605,0.090291
Shmem,256,0.081312,0.080175,0.087782
Shmem,512,0.081874,0.080713,0.088689
Shmem,1024,0.081656,0.080339,0.089250
Naive,32,0.108893,0.098510,0.186457
Naive,64,0.099409,0.096892,0.109354
Naive,128,0.102519,0.096633,0.141451
Naive,256,0.103125,0.095685,0.151990
Naive,512,0.100289,0.095057,0.130842
Naive,1024,0.105369,0.095145,0.184094
Transpose,32,0.087610,0.086238,0.095125
Transpose,64,0.085934,0.084093,0.095377
Transpose,128,0.086422,0.085083,0.095651
Transpose,256,0.086115,0.084520,0.094978
Transpose,512,0.086367,0.084840,0.095179
Transpose,1024,0.088571,0.087329,0.095636
Shmem,32,0.084014,0.082299,0.091926
Shmem,64,0.082344,0.080961,0.089164
Shmem,128,0.081832,0.080472,0.087808
Shmem,256,0.081536,0.080360,0.088109
Shmem,512,0.082343,0.080838,0.089601
Shmem,1024,0.082542,0.081214,0.089511
Naive,32,0.111134,0.098987,0.187956
Naive,64,0.108044,0.097531,0.187196
Naive,128,0.108235,0.097767,0.186969
Naive,256,0.102755,0.097533,0.134048
Naive,512,0.107043,0.096244,0.184614
Naive,1024,0.099209,0.096577,0.108984
Transpose,32,0.088439,0.087197,0.096195
Transpose,64,0.086019,0.083882,0.097253
Transpose,128,0.085877,0.084212,0.094337
Transpose,256,0.085176,0.083371,0.094981
Transpose,512,0.084850,0.083379,0.093711
Transpose,1024,0.087220,0.086013,0.092951
Shmem,32,0.084718,0.083577,0.090481
Shmem,64,0.083192,0.081784,0.090337
Shmem,128,0.082071,0.080417,0.091713
Shmem,256,0.081963,0.080983,0.088529
Shmem,512,0.081681,0.080355,0.088268
Shmem,1024,0.082555,0.081044,0.089320
Shmem,32,0.083867,0.081921,0.093730
Shmem,64,0.081397,0.080217,0.088038
Shmem,128,0.080968,0.080085,0.087644
Shmem,256,0.080250,0.079076,0.087551
Shmem,512,0.080370,0.079166,0.088301
Shmem,1024,0.080589,0.079363,0.087996
Shmem,32,0.088883,0.087373,0.095595
Shmem,64,0.085680,0.084188,0.095028
Shmem,128,0.085414,0.084118,0.092602
Shmem,256,0.084683,0.082830,0.095411
Shmem,512,0.082675,0.080961,0.091344
Shmem,1024,0.083115,0.081785,0.090546
Shmem,32,0.083567,0.081390,0.093360
Shmem,64,0.081152,0.080040,0.087241
Shmem,128,0.080731,0.079703,0.087427
Shmem,256,0.080532,0.079394,0.087726
Shmem,512,0.080349,0.079128,0.087024
Shmem,1024,0.080243,0.079044,0.087347
All_GPU,32,0.037717,0.034243,0.038885
All_GPU,64,0.032695,0.029208,0.037630
All_GPU,128,0.032669,0.029102,0.037679
All_GPU,256,0.032697,0.029125,0.037896
All_GPU,512,0.032978,0.029481,0.038500
All_GPU,1024,0.033715,0.030121,0.039911
All_GPU,32,0.037842,0.032708,0.038632
All_GPU,64,0.032986,0.029097,0.033182
All_GPU,128,0.032958,0.029094,0.033183
All_GPU,256,0.033024,0.029132,0.033203
All_GPU,512,0.033237,0.029441,0.033393
All_GPU,1024,0.034059,0.030153,0.034082
All_GPU,32,0.037095,0.032714,0.037858
All_GPU,64,0.032947,0.029103,0.033174
All_GPU,128,0.032973,0.029098,0.033181
All_GPU,256,0.032987,0.029124,0.033203
All_GPU,512,0.033222,0.029447,0.033401
All_GPU,1024,0.033989,0.030156,0.034090
All_GPU,32,0.038602,0.033730,0.040287
All_GPU,64,0.033269,0.029917,0.033172
All_GPU,128,0.032955,0.029100,0.033182
All_GPU,256,0.032964,0.029132,0.033198
All_GPU,512,0.033217,0.029440,0.033364
All_GPU,1024,0.034015,0.030082,0.034118
All_GPU,32,0.036284,0.030929,0.037841
All_GPU,64,0.031830,0.029092,0.031001
All_GPU,128,0.031832,0.029104,0.030990
All_GPU,256,0.031841,0.029121,0.031015
All_GPU,512,0.032087,0.029472,0.031173
All_GPU,1024,0.032762,0.029918,0.031880
All_GPU,32,0.034513,0.029705,0.036290
All_GPU,64,0.030366,0.028756,0.029095
All_GPU,128,0.030380,0.028766,0.029091
All_GPU,256,0.030391,0.028789,0.029110
All_GPU,512,0.030739,0.029128,0.029416
All_GPU,1024,0.031345,0.029648,0.030162
All_GPU,32,0.034565,0.029707,0.036253
All_GPU,64,0.030366,0.028757,0.029084
All_GPU,128,0.030388,0.028757,0.029087
All_GPU,256,0.030378,0.028789,0.029115
All_GPU,512,0.030749,0.029093,0.029422
All_GPU,1024,0.031300,0.029600,0.030007
